Index,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
7546,Browns,10.0,269.203058295662,31537.097992823903,Education,89.7343527652205,No,351.44955104693395,Yes,Female,After_16:00,0.18782331841066502,0.531542752403766,1.11968959448859,9.71026706742123,4.32173383422196,9.258422639686609,9010.0,87.3098219977692,410.749479756774,4335.99446998289,48049.861546994805,No,123516.786931091,20.266955364750103,199.75141776799703,13.081928854808199,8151.988418958259,100.0,30-45,1.0,605.151243378291,9.0,Public_or_other,Public_Sector,400.663512985002,2.0,Yes
8921,Blues,10.0,2050.5433903192898,,Education,683.5144634397619,Yes,83.08713194354391,Yes,Male,By_16:00,0.8649870669469241,0.46788550121709704,8.731071574147789,8.643380512949081,0.333553813397884,1.7158351116813702,9831.0,60.3068565484136,698.808417608795,2228.48815465303,70763.75739777861,Yes,6903.471494603879,26.434984728741497,469.57874004258105,25.8664620807394,467885.536194786,100.0,30-45,3.0,929.5537400430239,16.0,Motorcycle_or_truck,Hightech,584.634902001509,0.0,No
7933,Pinks,6.0,917.6175846675391,221079.714150101,Environment,305.872528222513,No,722.78381924274,,Female,By_16:00,0.845126989530399,,2.6352275395765896,6.015826929360629,3.0075255595147596,6.1279033077880705,9839.0,55.64099473413079,664.4975112100431,8556.833214847491,76477.2037938467,No,522416.44935912295,25.777849235536397,277.685979326935,69.7241340996698,93873.8760494544,90.0,Below_30,3.0,910.110445707153,10.0,Public_or_other,Services_or_Retail,479.56860738768,0.0,Yes
2714,Greens,4.0,893.481132544743,89078.0929010125,Social,297.827044181581,No,299.093365230804,Yes,Female,By_16:00,,0.13354122499003998,8.16034207120538,6.8638582341373,8.4991409140639,1.13005843944848,,95.744796609506,531.8521453795839,4054.63794306721,63407.380671988896,No,89456.8411250874,23.0619198112296,275.534786276053,77.590951230377,89008.77529011901,70.0,45_and_up,3.0,851.502828945108,10.0,Motorcycle_or_truck,Student_or_Unemployed,685.853123160805,1.0,Yes
3823,Purples,8.0,1031.8765777112599,117117.263123171,Financial,343.958859237086,No,340.497882168064,Yes,Male,After_16:00,0.5487819595728071,0.48550415062345603,5.1511121680960095,3.89045183314011,1.42539154505357,1.52998872799799,4670.0,50.2494605956599,463.520676533302,4332.02017474725,53831.7748143408,No,115938.807760937,21.529530337034803,165.286170828569,39.50211582705379,118661.655706915,60.0,30-45,2.0,689.5152817667689,12.0,Public_or_other,Hightech,476.593769339982,0.0,Yes
3441,Greens,5.0,161.902580610397,,Financial,53.96752687013221,No,284.082960717213,Yes,Female,By_16:00,0.9136674129404129,0.00908969924785197,4.45197070715949,4.44402348948643,4.97327809454873,1.6944981948472602,9999.0,97.413150081411,478.451380690205,,57701.7455246382,No,80703.1285698575,21.873531509342605,255.355913305513,59.816322801634705,2976.46148334857,60.0,30-45,0.0,776.323772110932,11.0,Foot_or_bicycle,Student_or_Unemployed,634.618466836053,,No
9671,Turquoises,8.0,1224.26676939874,215272.484727955,Environment,408.08892313291295,Yes,527.513668039065,No,Male,After_16:00,0.650852499529719,0.821160305524245,4.21112648909912,0.2328757266514,4.21954817371443,5.61609506141394,6966.0,54.993413970805705,411.855908283983,6098.84849695861,53275.8518315991,Yes,278270.66996802896,20.2942333751236,92.53983494368099,18.449238943867396,,90.0,30-45,1.0,670.3705280033249,13.0,Public_or_other,Student_or_Unemployed,493.897687487668,0.0,No
5368,Turquoises,4.0,1672.54513007324,264545.725308776,Financial,557.515043357747,Yes,474.508676421529,Yes,Male,By_16:00,0.521128218621016,0.8232305094134059,7.65814489684999,3.7245672522112696,2.5682273251004504,6.78367565153167,9302.0,6.96315851528198,506.89908922948194,5758.884942674251,58836.7951312572,Yes,225158.48399931102,22.514419584557,61.669985054694,9.131980291567741,311390.53861354804,60.0,45_and_up,2.0,725.795276073309,9.0,Motorcycle_or_truck,Hightech,444.270456249243,3.0,No
8005,Purples,8.0,364.529600046907,46174.0905877031,Education,121.509866682302,No,380.00280840097605,Yes,Male,After_16:00,0.8642713220324371,0.948308865074068,7.51828477950767,7.93436500243843,3.88362337136641,6.53669424820691,7742.0,70.3362420666963,417.432960028638,4634.8940040670395,50660.616775738206,No,144402.134392629,20.431176178297697,148.752428325891,38.9072445221245,14896.157567833201,100.0,Below_30,2.0,648.601515096972,12.0,Foot_or_bicycle,Student_or_Unemployed,,2.0,No
357,Purples,4.0,440.11731582052397,60774.7046202755,Social,146.705771940175,No,414.26253252707,Yes,Female,After_16:00,0.283212788868695,0.940556610701606,4.8712671850808,3.6824761005118503,9.776324809063231,0.22574605885893104,6630.0,4.79183665011078,404.020461579928,4950.66624843055,51615.0972515124,No,171613.445855742,20.100260236622,132.774778629258,45.9598938934505,21679.2892925027,70.0,30-45,4.0,671.3706963302491,11.0,Car,Services_or_Retail,532.652055311215,1.0,Yes
7440,Pinks,1.0,298.24736828174196,71391.0145931982,Social,99.41578942724729,No,718.105393564695,No,Male,By_16:00,0.885448769433424,0.987687989370897,2.4188693147152702,7.09715160075575,9.62788956938311,1.3811192824505298,8904.0,30.455513740889696,662.052577373644,8505.159090394242,77249.04085455861,No,515675.356266706,25.7303823790795,272.87442106818503,,9992.91497687002,70.0,45_and_up,3.0,930.202271472473,8.0,Foot_or_bicycle,Services_or_Retail,525.088824959447,0.0,No
3064,Purples,9.0,794.776846997905,108513.356942217,Healthcare,264.925615665968,No,409.599338551829,Yes,Male,By_16:00,0.0161894129123539,0.938403443899006,7.57049793377519,6.02850980591029,5.5248201591894,3.21055230451748,3243.0,42.484085261821704,474.278329306521,5044.55004413133,55743.1691026088,No,167771.618142096,21.777932163236297,98.3007551124094,19.6714011253789,70460.5074516584,80.0,45_and_up,3.0,703.412908550747,13.0,Foot_or_bicycle,Student_or_Unemployed,471.20495663939204,0.0,No
3458,Browns,10.0,,33607.0451384198,Healthcare,102.487611108082,No,327.913245074845,Yes,Male,After_16:00,0.39400009973906003,0.703819368733093,1.0819230461493101,2.47418969869614,2.20226025907323,6.71644013142213,7067.0,92.57110552862291,381.263173620619,4041.6587979896794,45854.9733177957,No,107527.096295515,19.525961528708898,222.05554132168598,55.796311981976004,10616.1980417495,80.0,45_and_up,1.0,588.523708198081,8.0,Car,Hightech,425.191054864078,1.0,No
3805,Oranges,6.0,211.183332618624,23428.3764936312,Military,70.39444420620801,No,332.815703821766,Yes,Male,By_16:00,0.756002482725307,0.9211732321418821,7.08224733825773,9.35947406804189,6.46065741311759,5.42615153128281,4432.0,46.682681702077396,447.577527852463,4223.31209392259,52042.8312781498,Maybe,110766.29271037699,21.1560281681714,179.730390204008,28.5281873540953,5035.7722193071395,30.0,Below_30,0.0,666.074434253367,5.0,Motorcycle_or_truck,Public_Sector,459.946177607947,0.0,No
3989,Blues,10.0,1809.65679275358,461327.986839852,Environment,603.218930917861,Yes,764.77703731528,No,Male,By_16:00,0.40877023828215897,0.0876231964211911,1.1940604634583,1.27038347302005,0.692859063856304,4.0473156119696805,7514.0,36.8605067254975,510.99845512809003,8669.767283408979,57569.285222166,Yes,584883.9168047371,22.605274940334002,,62.2991305310279,364486.297548606,90.0,Below_30,3.0,616.554556337223,11.0,Motorcycle_or_truck,Services_or_Retail,160.356485980828,0.0,No
8347,Whites,9.0,328.533707720567,57280.719665860495,Social,109.511235906856,No,523.057923614162,No,Male,By_16:00,0.34503905312158195,0.8640429556835442,8.455601357854901,4.3823113758117005,8.856298536993561,0.30806107213720696,7942.0,80.8487787842751,476.93532690305705,6184.449889947729,58553.5700993272,No,273589.591455558,21.838849028807804,32.614925296004,51.31364564877,12112.2220257538,70.0,30-45,1.0,731.694526696817,7.0,Car,Services_or_Retail,500.293880245299,0.0,Yes
9758,Greens,5.0,319.607058892071,28145.513928622404,Social,106.535686297357,No,264.188601085875,Yes,Female,By_16:00,0.741060571046546,0.518564687576145,1.6309985797852298,1.80998895782977,8.76409067772329,3.62869449425489,6607.0,98.1109867803752,524.787550228663,3691.4611113160795,61402.7941118887,No,69795.6169437118,22.908241971584395,280.076712275535,32.8626945149153,11466.3881411462,70.0,45_and_up,1.0,823.262087382553,9.0,Foot_or_bicycle,Student_or_Unemployed,649.068864136337,0.0,No
8146,Greys,3.0,336.888280914287,,Foreign_Affairs,112.29609363809601,No,,Yes,Male,By_16:00,0.962188666919246,0.012844423064962,0.35567491315305205,1.39493843307719,5.55974101182073,1.99071622686461,7720.0,52.5008562719449,486.867352928331,5647.64777080566,55923.5617071832,Maybe,218454.63338700897,22.065070879748603,113.05971297747601,29.389320849441,12732.708740014099,40.0,45_and_up,6.0,681.191949643757,9.0,Public_or_other,Hightech,392.544402717538,1.0,Yes
5685,Purples,9.0,320.264389689451,50711.8349131353,Environment,106.75479656315001,No,475.030973274695,Yes,Male,By_16:00,0.0635672849602997,0.251520592719316,7.358011454343799,3.1994184642098795,0.839750277809799,2.39080631406978,7614.0,53.667328646406496,416.84675009033697,5584.003232927621,54276.7890336226,No,225654.42557030398,20.416825171665103,104.886114146178,86.7438245564699,11513.3413858028,90.0,Below_30,1.0,702.089574163683,12.0,Public_or_other,Student_or_Unemployed,558.848803509819,0.0,Yes
2099,Pinks,2.0,144.374225974723,34296.6959360094,Healthcare,48.1247419915744,No,712.6624375880091,No,Male,By_16:00,0.546542412601411,0.864036813378334,0.554203963838518,2.24437308264896,5.73205029359087,2.6145723531954,9734.0,93.31162774469699,682.27080591123,8491.16598770255,78856.53536756769,No,507887.74994888296,26.1203140469488,281.550040446226,82.5354968663305,2374.11553374718,80.0,45_and_up,4.0,949.649305071802,9.0,Motorcycle_or_truck,Industry_or_other,528.678671985788,0.0,Yes
8272,Greens,7.0,482.117738516164,42757.3511936953,Financial,160.70591283872102,No,266.059601905283,Yes,Male,By_16:00,0.300076240673661,0.894450439140201,0.680398752447218,7.6980920485220805,,5.35747850080952,8741.0,92.94098997488621,484.771623224843,3630.13926550251,57423.0790563122,No,70787.7117659974,22.017529907436103,260.614115061474,90.56307456921792,25997.096334165497,60.0,Below_30,3.0,769.8207681784289,12.0,Motorcycle_or_truck,Public_Sector,613.8406941710849,3.0,No
9813,Purples,6.0,,15845.1937112261,Social,39.369492486365296,No,402.47391344233597,Yes,Female,By_16:00,0.7296919629443441,0.630166674731299,2.68487345194444,1.06807008385658,0.3425161237828431,6.06882268097252,9464.0,18.003528402186898,406.13384673183504,4837.006827887029,51070.7257204102,No,161985.251001589,20.1527627567992,135.754318942148,2.13654413819313,1599.32643112034,70.0,45_and_up,1.0,660.9409284755741,11.0,Public_or_other,Industry_or_other,,0.0,No
8204,Yellows,9.0,1036.92785666066,225961.347216267,Healthcare,345.642618886886,Yes,653.742724042415,No,Female,After_16:00,0.18300648918375398,0.0573055129498243,7.14751438470557,3.0630420194938797,6.97307892609388,5.341483794618401,5613.0,89.5647543715313,537.523273509645,7612.473787443441,62384.383150994196,Yes,427379.549238398,23.184548162723498,211.613435647489,13.7180273421109,119824.46260987199,80.0,45_and_up,2.0,728.90380468252,13.0,Car,Public_Sector,359.517172239195,0.0,Yes
1410,Purples,1.0,111.919224598554,12975.8295367796,Environment,37.3064081995181,No,,Yes,Male,By_16:00,0.888867723988369,0.715582497185096,0.693762844894081,9.298945118207481,5.521688894368711,5.212639442179349,9408.0,48.1891091447324,366.024007854206,4210.225134069339,46143.905065349696,No,120977.160666895,19.131753914741,204.16355366738898,65.63201607204971,1439.0745009485902,90.0,45_and_up,3.0,602.226929030649,13.0,Motorcycle_or_truck,Student_or_Unemployed,476.047101556509,2.0,No
5011,Pinks,10.0,1013.70871580806,110322.202420384,Education,337.902905269352,,,Yes,Female,After_16:00,0.816890395013615,0.381942820269614,0.0468503823503852,8.72502532089129,9.45320200873539,8.09533371124417,9864.0,56.947327707894104,367.646615598081,4000.20160280201,45440.7430324196,No,106596.266749819,19.174113163275102,222.69870144098599,70.965024176985,114526.27629473801,100.0,Below_30,3.0,591.3282019465751,11.0,Public_or_other,Public_Sector,455.594328384488,1.0,Yes
7858,Browns,4.0,157.78836482769,26934.649488423598,Social,52.5961216092302,No,512.10333888377,No,Female,After_16:00,0.669966392219067,0.8241113643161949,4.20190950855613,7.45523511432111,8.35682049160823,4.59204624174163,9814.0,1.29417418502271,479.660705101034,6080.35479903977,58044.415700711,No,,21.901157620113,33.1605749568276,66.087779449299,2828.94812994216,70.0,30-45,,721.291980035921,6.0,Car,Services_or_Retail,476.774023113228,0.0,Yes
3449,Yellows,1.0,1752.87771611525,330009.827504321,Social,584.2925720384179,Yes,564.802366651723,No,Male,After_16:00,0.0394406723789871,0.6921339074615389,8.924734019674359,7.24971226649359,6.13303078571334,7.76297912932932,8142.0,65.7225152011961,606.140754651856,6860.30517582094,67550.9473979668,Yes,319001.713375388,24.619925967635602,152.797895542164,28.6707081831992,341992.10231130803,70.0,30-45,2.0,807.6166287374741,9.0,Motorcycle_or_truck,Student_or_Unemployed,411.21942577126197,4.0,Yes
4265,Greens,4.0,150.727663951555,12845.3828221724,Environment,50.2425546505185,No,255.66739015409303,Yes,Female,By_16:00,0.843508841469884,0.676326857414097,7.5068208319135,1.23169619590044,2.5949601619504397,4.9845074675977195,7367.0,8.08772437740117,460.287661460036,3477.249224461,55992.7437071268,No,,21.454315683797397,286.625716000756,60.425845743157,2584.5568524608602,90.0,30-45,2.0,762.073137757798,15.0,Foot_or_bicycle,Services_or_Retail,644.495006856712,0.0,Yes
7737,Pinks,6.0,365.501465726333,87488.2560409633,Healthcare,121.833821908778,No,718.094981100318,No,Female,By_16:00,0.586602925090119,0.30226761265657803,1.6674545314162998,4.63428154354915,4.82145120156929,6.726957769133151,6606.0,95.7262756768614,633.612183985288,8448.174178973759,74360.242275904,No,515660.40188146604,25.171654375215102,255.773598850647,5.16459348145872,14975.3139828086,80.0,Below_30,1.0,891.2703088788679,9.0,Motorcycle_or_truck,Hightech,498.41969036415395,0.0,No
3381,Purples,2.0,1028.7716110804,139267.771047229,Environment,342.923870360134,No,406.11862598241305,Yes,Male,By_16:00,0.8702570039313291,0.10057923337444699,1.2629600916989099,4.13860630244017,2.9202603455632903,7.20032591605559,6645.0,21.601331653073398,499.351439713386,5059.8891392509,58761.071576979804,No,164932.338369843,22.3461728202703,95.55239946774759,98.9052944583818,117949.704733134,90.0,Below_30,4.0,748.918153083939,15.0,Car,Industry_or_other,517.779989487301,0.0,Yes
135,Pinks,1.0,443.05210854785304,48070.7561994974,Healthcare,147.684036182618,No,325.49730791523,Yes,Male,After_16:00,0.279912980506197,0.436157893855125,3.31778879743069,2.4827421572990698,8.13419818412513,6.51952481595799,3969.0,13.570560514926902,358.016934573888,3971.0069483000702,47432.4113690704,No,105948.49746006199,18.921335433152898,237.59211654793597,77.2909531136975,21968.2585793713,80.0,,2.0,642.97371905151,7.0,Car,Student_or_Unemployed,576.417494286977,2.0,Yes
5652,Turquoises,10.0,2228.6405101606897,360079.690052832,Financial,742.880170053562,Yes,484.707634647012,Yes,Female,By_16:00,0.244907723972574,0.101556653622538,0.68742502015084,6.77331723971292,5.497563846874981,5.63515172805637,5168.0,68.2030386058614,509.64241514463504,5866.361176759389,59449.2710988815,Yes,234941.491085101,22.5752611312612,49.5930721091155,43.4893203200772,552623.827228863,60.0,45_and_up,6.0,734.058678362513,12.0,Car,Services_or_Retail,453.819482535281,1.0,No
9639,Reds,1.0,321.442351246942,,Foreign_Affairs,107.14745041564699,No,,Yes,Male,After_16:00,0.6626871740445489,,8.96475768880919,1.23694354435429,4.00836925953627,9.72584806848317,9900.0,29.4631521916017,435.075252726222,4731.288526223971,52962.694261251905,Maybe,149083.868154475,20.8584575826263,131.154668634887,89.2974296817556,11597.723580989299,40.0,Below_30,3.0,682.195181744849,9.0,Foot_or_bicycle,Hightech,504.032148167067,2.0,Yes
2799,Browns,5.0,241.94712061742902,25530.4271934262,Environment,80.6490402058098,No,316.562071021237,Yes,Female,By_16:00,0.0389495170675218,0.8079863202292471,3.22803387418389,4.07006022520363,1.46666271844879,9.11634798161685,6112.0,44.4347565760836,370.13448263653,3905.8896754854295,43761.0328566526,No,100211.544809255,19.2388794537658,254.197577884613,13.858920102939,6594.91672632413,90.0,30-45,0.0,555.40156839607,8.0,Foot_or_bicycle,Public_Sector,381.24865384213797,5.0,No
9511,Greys,2.0,347.219320903994,51578.7534766667,Foreign_Affairs,115.739773634665,No,445.64415375025993,Yes,Female,By_16:00,0.12036706064827699,0.9397049876861271,9.08153878990561,1.40721699921414,7.393144674133509,4.850167725235219,3713.0,19.4747992791235,470.208269182524,5396.85807586765,54849.5536579686,Maybe,198598.711771785,21.684286227185897,101.30843688757601,58.3091198466718,13521.434974638001,40.0,45_and_up,0.0,677.685368717826,10.0,Public_or_other,Hightech,419.867022157057,0.0,Yes
8670,Pinks,6.0,316.057410569083,77079.267977478,Environment,105.352470189694,No,731.632280085047,No,Male,After_16:00,0.194381431443617,0.778348121093586,8.85183673817664,6.0014840750955,9.742517573758962,8.46925355959684,,50.8579182904214,689.876386984836,8696.07557482014,79576.3474573452,No,535285.793262444,26.265498034205198,300.14460634585,62.2567385667935,11214.4954452601,90.0,Below_30,3.0,953.801709710347,10.0,Foot_or_bicycle,Services_or_Retail,519.499466830979,2.0,No
2885,Purples,7.0,168.965461008331,,Education,56.3218203361102,No,448.758654490616,Yes,Male,After_16:00,0.0366169286426157,0.349219077266753,6.286064854357389,6.767440368421379,3.25577761046588,6.3341274904087195,9765.0,21.3054844643921,451.94067822618797,5391.46790135854,56081.0126281499,No,201384.329980228,21.2588964489267,78.3308942072979,27.111747884191605,3238.46926630919,100.0,Below_30,3.0,718.945546368161,16.0,Public_or_other,Hightech,534.6461410310591,0.0,No
50,Reds,6.0,158.16483430768,26669.4913131915,Foreign_Affairs,52.7216114358932,No,505.855010627288,No,Male,By_16:00,0.556938675697893,0.22206746204756198,3.91055750194937,7.06470638746396,9.59885146934539,4.871760022360831,8828.0,75.9468317497522,447.52024368313596,5953.59059363915,56756.9071084296,Maybe,255889.291776733,21.1546742750423,64.5967422122503,31.709920288994898,2842.2899238331897,40.0,30-45,4.0,721.957034140917,10.0,Motorcycle_or_truck,Services_or_Retail,537.206627526731,1.0,Yes
3290,Greens,1.0,637.531572847668,61436.8118263643,Healthcare,212.510524282556,No,289.100090613288,Yes,Male,By_16:00,,0.34451668290421394,6.582928816787901,3.38911176426336,4.40199223347008,8.60151310684159,7298.0,34.182966966182,474.360612234123,3839.7221306011297,57483.122093510996,No,83578.8623926114,21.7798212167622,252.05675745308497,72.2094731172547,45383.233455129404,80.0,30-45,0.0,773.651333427587,,Foot_or_bicycle,Student_or_Unemployed,635.6335467110949,0.0,No
4499,Greens,3.0,312.715330989192,29892.129328223902,Education,104.238443663064,No,286.766842229974,Yes,Male,After_16:00,0.928904159693047,0.13718404737301199,8.89431439107284,3.5302176140248798,0.161785115487874,7.64532457571477,4962.0,40.4651139397174,469.902569501378,,57122.6346893701,No,82235.2218025507,21.6772362053233,255.33429680650102,4.14249710738659,10979.891580960899,100.0,Below_30,0.0,770.184492673157,16.0,Car,Services_or_Retail,637.190991797837,0.0,Yes
7645,Blues,5.0,1066.26650478985,156538.872993765,Education,355.422168263284,Yes,440.430808687788,Yes,Male,By_16:00,0.203640460968018,0.9680903919506819,8.31309357658029,8.43007399700582,3.6249295459128903,2.5104268034920096,3871.0,85.79571971204129,367.26283500306505,5138.83375688401,46525.908824304905,Yes,193979.29724137898,19.164102770624698,166.08624476125098,62.0878658490255,126690.339861237,100.0,Below_30,2.0,584.526551423002,13.0,Motorcycle_or_truck,Services_or_Retail,419.893838102929,0.0,Yes
3121,Pinks,2.0,158.075098192852,17488.1121054879,Healthcare,52.69169939761721,No,331.895010132825,Yes,Female,By_16:00,0.44362667668610795,0.438994029071182,8.6290715704672,6.40602862229571,8.343334225937719,4.98265219386667,6508.0,32.9974780092016,371.552897920572,4062.0558971694,49102.2936358972,No,110154.297751068,19.2757074557738,232.82583689407397,15.4903845861554,2839.1068848064697,80.0,30-45,5.0,666.192470663393,7.0,Motorcycle_or_truck,Public_Sector,597.2107230431919,0.0,No
6177,Purples,5.0,363.428089224219,53303.603590753395,Financial,121.14269640807301,No,440.006745525942,Yes,Male,After_16:00,0.961922439979389,0.24646248528733802,2.80284462263808,5.81132824299857,7.62760658981279,3.0365538992918997,8616.0,20.8599385572597,411.336221890837,5222.73989904109,51031.19148468821,No,193605.93610833102,20.281425538922,113.335832452972,21.8162763630971,14806.6955894266,60.0,Below_30,1.0,645.598471199571,11.0,Motorcycle_or_truck,Services_or_Retail,462.790393890447,0.0,No
8256,Pinks,2.0,235.8451267131,56512.711935677406,Environment,78.6150422377001,No,718.853673891134,No,Female,After_16:00,0.9130164156667891,0.37339993077330297,9.77779389126226,0.0879166484810412,0.11512578697875099,7.933373770210889,5149.0,34.763221186585696,639.549013615837,8467.63476614302,74282.8445368363,No,516750.604466781,25.289306309502397,260.873525691572,59.628325537778395,6268.93990827307,90.0,Below_30,2.0,884.4014577177161,10.0,Car,Hightech,473.843956148699,0.0,No
